participant,session,soa,prime_direction,mask_direction,congruent,answer,rt,accuracy
001,01,0.0625,left,right,FALSE,left,1.2529179000000568,TRUE
001,01,0.05,right,left,FALSE,left,1.246797700000002,FALSE
001,01,0.075,right,left,FALSE,right,0.4239604000000554,TRUE
001,01,0.0125,right,right,TRUE,right,0.43692109999994955,TRUE
001,01,0.075,left,right,FALSE,left,0.3855823999999757,TRUE
001,01,0.0625,left,left,TRUE,right,0.33506099999999606,FALSE
001,01,0.3,right,left,FALSE,right,0.36929700000007415,TRUE
001,01,0.0625,right,left,FALSE,left,0.4646473000000242,FALSE
001,01,0.0625,right,left,FALSE,right,0.7256757999999763,TRUE
001,01,0.3,right,right,TRUE,right,0.3936264999999821,TRUE
001,01,0.0125,right,right,TRUE,left,0.5720997999999327,FALSE
001,01,0.0375,right,right,TRUE,left,0.3503524999999854,FALSE
001,01,0.075,left,left,TRUE,left,0.5210475000000088,TRUE
001,01,0.05,right,right,TRUE,left,0.5609000999999125,FALSE
001,01,0.0625,left,left,TRUE,left,0.6200911999999335,TRUE
001,01,0.075,left,left,TRUE,right,0.6743231000000378,FALSE
001,01,0.0125,right,right,TRUE,right,0.39472620000015013,TRUE
001,01,0.025,right,right,TRUE,right,0.48421639999992294,TRUE
001,01,0.0125,left,left,TRUE,left,0.35485880000010184,TRUE
001,01,0.0125,left,right,FALSE,right,0.33613660000014534,FALSE
001,01,0.0375,right,right,TRUE,right,0.6696702000001551,TRUE
001,01,0.0125,left,right,FALSE,right,0.5977615000001606,FALSE
001,01,0.075,right,right,TRUE,left,0.48118750000003274,FALSE
001,01,0.075,right,left,FALSE,right,0.5582858000000215,TRUE
001,01,0.0125,right,left,FALSE,left,0.5910839000000578,FALSE
001,01,0.3,left,left,TRUE,left,0.3691013000000112,TRUE
001,01,0.0125,right,left,FALSE,left,0.3064148999999361,FALSE
001,01,0.05,left,left,TRUE,left,0.26598120000016934,TRUE
001,01,0.025,left,right,FALSE,right,0.2700643000000582,FALSE
001,01,0.025,left,right,FALSE,right,0.3143724999999904,FALSE
001,01,0.025,right,right,TRUE,left,0.28879399999982525,FALSE
001,01,0.025,left,left,TRUE,left,0.23829120000004878,TRUE
001,01,0.025,left,right,FALSE,left,0.32332960000007915,TRUE
001,01,0.0125,left,left,TRUE,left,0.3735285999998723,TRUE
001,01,0.3,left,left,TRUE,left,0.30162099999984093,TRUE
001,01,0.3,left,right,FALSE,left,0.06946390000007341,TRUE
001,01,0.0625,left,right,FALSE,left,0.3081436999998459,TRUE
001,01,0.025,left,right,FALSE,left,0.22839330000010705,TRUE
001,01,0.0125,left,left,TRUE,right,0.36238509999998314,FALSE
001,01,0.075,right,right,TRUE,left,0.4610635999999886,FALSE
001,01,0.0375,right,right,TRUE,right,0.648926099999926,TRUE
001,01,0.075,left,left,TRUE,left,0.3276315999999042,TRUE
001,01,0.3,right,left,FALSE,right,0.2837297999999464,TRUE
001,01,0.05,left,right,FALSE,left,0.3569724999999835,TRUE
001,01,0.0375,right,left,FALSE,right,0.4212838999999349,TRUE
001,01,0.05,right,right,TRUE,left,0.3757527999998729,FALSE
001,01,0.05,left,right,FALSE,left,0.33751950000009856,TRUE
001,01,0.3,right,left,FALSE,right,0.2665588000002117,TRUE
001,01,0.075,left,right,FALSE,left,0.04871570000000247,TRUE
001,01,0.025,left,left,TRUE,right,0.9073068999998668,FALSE
001,01,0.3,left,left,TRUE,left,0.4030674000000545,TRUE
001,01,0.3,right,right,TRUE,right,0.35336449999999786,TRUE
001,01,0.075,right,right,TRUE,left,0.35578850000001694,FALSE
001,01,0.075,left,left,TRUE,left,0.5415210999999545,TRUE
001,01,0.0625,left,left,TRUE,left,0.4604765999999927,TRUE
001,01,0.0375,left,right,FALSE,right,0.8901656999998977,FALSE
001,01,0.0375,right,left,FALSE,right,0.4122781999999461,TRUE
001,01,0.3,right,left,FALSE,right,0.4074398000000201,TRUE
001,01,0.025,right,left,FALSE,left,0.556894100000136,FALSE
001,01,0.025,right,left,FALSE,right,0.3010768999999982,TRUE
001,01,0.0375,right,right,TRUE,right,0.45925420000003214,TRUE
001,01,0.025,right,right,TRUE,right,0.6327547000000777,TRUE
001,01,0.0125,right,right,TRUE,right,0.6147404000000734,TRUE
001,01,0.0375,left,left,TRUE,left,0.42813730000011674,TRUE
001,01,0.05,right,right,TRUE,right,0.3457378000000517,TRUE
001,01,0.075,right,left,FALSE,left,0.7002290000000357,FALSE
001,01,0.0375,left,left,TRUE,left,0.3257889999999861,TRUE
001,01,0.0125,right,left,FALSE,left,0.7719431000000441,FALSE
001,01,0.0625,right,right,TRUE,right,0.4407389000000421,TRUE
001,01,0.0375,left,left,TRUE,left,0.6152927000000545,TRUE
001,01,0.0375,left,right,FALSE,right,0.6203115999999227,FALSE
001,01,0.075,left,right,FALSE,left,0.3487336000000596,TRUE
001,01,0.0625,right,right,TRUE,left,0.6052508000000216,FALSE
001,01,0.0625,left,left,TRUE,left,0.49551739999992606,TRUE
001,01,0.0625,left,right,FALSE,left,0.3913595000001351,TRUE
001,01,0.05,left,left,TRUE,left,0.5039686000000074,TRUE
001,01,0.0125,left,right,FALSE,right,0.5746504000001096,FALSE
001,01,0.05,left,right,FALSE,left,1.0147391999998945,TRUE
001,01,0.0625,left,right,FALSE,left,0.522952499999974,TRUE
001,01,0.0375,left,right,FALSE,left,0.5183285000000524,TRUE
001,01,0.05,right,left,FALSE,right,0.3921037999998589,TRUE
001,01,0.0625,right,left,FALSE,right,0.5665416000001642,TRUE
001,01,0.075,left,right,FALSE,left,0.3755521000000499,TRUE
001,01,0.0375,left,left,TRUE,left,0.4648317000001043,TRUE
001,01,0.3,left,right,FALSE,left,0.3470890999999483,TRUE
001,01,0.0375,left,right,FALSE,right,0.3273463000000447,FALSE
001,01,0.05,left,left,TRUE,left,0.21875520000003235,TRUE
001,01,0.05,right,left,FALSE,right,0.2722562999999809,TRUE
001,01,0.0125,right,left,FALSE,left,0.33437370000001465,FALSE
001,01,0.0125,left,right,FALSE,right,0.5879543000000922,FALSE
001,01,0.025,right,left,FALSE,left,0.3790707000000566,FALSE
001,01,0.05,left,right,FALSE,left,0.365764899999931,TRUE
001,01,0.05,right,right,TRUE,right,0.3981079000000136,TRUE
001,01,0.0625,right,left,FALSE,left,0.4076227000000472,FALSE
001,01,0.3,right,right,TRUE,right,0.2801934000001438,TRUE
001,01,0.05,right,left,FALSE,left,0.22332879999999022,FALSE
001,01,0.3,left,left,TRUE,left,0.26320950000013,TRUE
001,01,0.025,left,left,TRUE,left,0.3602157000000261,TRUE
001,01,0.025,right,left,FALSE,left,0.34356929999989916,FALSE
001,01,0.075,right,right,TRUE,left,0.5462645999998585,FALSE
001,01,0.0375,right,left,FALSE,left,0.43339579999997113,FALSE
001,01,0.025,left,left,TRUE,left,0.3521146000000499,TRUE
001,01,0.05,left,left,TRUE,left,0.3555077999999412,TRUE
001,01,0.0375,right,left,FALSE,left,0.6468557000000601,FALSE
001,01,0.3,right,right,TRUE,right,0.4649254999999357,TRUE
001,01,0.075,right,left,FALSE,right,0.590653599999996,TRUE
001,01,0.3,left,right,FALSE,left,0.4672547999998642,TRUE
001,01,0.0125,left,left,TRUE,left,0.4968446000000313,TRUE
001,01,0.025,right,right,TRUE,right,1.0585733000000346,TRUE
001,01,0.3,left,right,FALSE,left,0.3124322999999549,TRUE
001,01,0.0625,right,right,TRUE,right,0.38381729999991876,TRUE
001,01,0.0625,right,right,TRUE,right,0.32527509999999893,TRUE
001,01,0.025,right,left,FALSE,left,0.1310728000000836,FALSE
001,01,0.075,right,right,TRUE,left,1.9222072000000026,FALSE
001,01,0.05,right,left,FALSE,right,0.30107440000006136,TRUE
001,01,0.0625,left,right,FALSE,left,0.2139267000000018,TRUE
001,01,0.0625,left,left,TRUE,right,0.16596600000002582,FALSE
001,01,0.0625,right,left,FALSE,right,0.4801585000000159,TRUE
001,01,0.0125,left,right,FALSE,left,0.33837820000007923,TRUE
001,01,0.0125,right,left,FALSE,right,0.5205371000001833,TRUE
001,01,0.05,right,right,TRUE,right,0.596409599999788,TRUE
001,01,0.0375,right,left,FALSE,right,0.38146720000008827,TRUE
001,01,0.05,right,right,TRUE,left,0.3448724999998376,FALSE
001,01,0.3,right,left,FALSE,right,0.19013810000001286,TRUE
001,01,0.0125,right,left,FALSE,left,0.5440883000001122,FALSE
001,01,0.3,right,left,FALSE,right,0.31743710000000647,TRUE
001,01,0.0375,left,right,FALSE,right,0.519634300000007,FALSE
001,01,0.025,left,right,FALSE,left,0.3766747000001942,TRUE
001,01,0.05,left,right,FALSE,left,0.42028690000006463,TRUE
001,01,0.025,right,left,FALSE,right,0.305788800000073,TRUE
001,01,0.3,left,right,FALSE,left,0.04875590000006014,TRUE
001,01,0.05,left,right,FALSE,left,0.5223802000000433,TRUE
001,01,0.05,left,right,FALSE,left,0.4152425999998286,TRUE
001,01,0.0375,left,left,TRUE,right,0.3308646000000408,FALSE
001,01,0.0625,left,left,TRUE,right,0.21991159999993215,FALSE
001,01,0.3,right,right,TRUE,right,0.13196229999994102,TRUE
001,01,0.0125,left,right,FALSE,right,0.48966919999998026,FALSE
001,01,0.0625,right,right,TRUE,right,0.27872899999988476,TRUE
001,01,0.0125,right,right,TRUE,right,0.3098674000000301,TRUE
001,01,0.025,right,right,TRUE,right,0.32802809999998317,TRUE
001,01,0.025,left,right,FALSE,left,0.28719279999995706,TRUE
001,01,0.075,right,right,TRUE,left,0.298550700000078,FALSE
001,01,0.05,left,left,TRUE,right,0.3461586000000807,FALSE
001,01,0.025,right,right,TRUE,left,0.32465079999997215,FALSE
001,01,0.0625,right,left,FALSE,right,0.4454063999999107,TRUE
001,01,0.075,right,left,FALSE,right,0.4450205000000551,TRUE
001,01,0.05,left,left,TRUE,right,0.39451519999988705,FALSE
001,01,0.3,left,right,FALSE,left,0.23299800000017967,TRUE
001,01,0.0375,right,right,TRUE,right,0.22509209999998347,TRUE
001,01,0.0625,right,right,TRUE,left,0.2373685000000023,FALSE
001,01,0.05,right,left,FALSE,right,0.4737499000000298,TRUE
001,01,0.0625,left,right,FALSE,left,0.39850270000010823,TRUE
001,01,0.0125,right,right,TRUE,right,0.3760342999999011,TRUE
001,01,0.0375,left,right,FALSE,right,0.3953785000001062,FALSE
001,01,0.0625,right,right,TRUE,right,0.35313190000010763,TRUE
001,01,0.075,left,left,TRUE,right,0.41652990000011414,FALSE
001,01,0.0375,left,right,FALSE,right,0.44133130000000165,FALSE
001,01,0.025,right,left,FALSE,left,0.55318529999999555,FALSE
001,01,0.025,left,right,FALSE,right,0.5533585999999104,FALSE
001,01,0.0625,right,right,TRUE,right,0.5614439000000857,TRUE
001,01,0.0125,right,left,FALSE,left,0.49732540000013614,FALSE
001,01,0.0625,left,left,TRUE,left,0.41252040000017587,TRUE
001,01,0.3,right,right,TRUE,right,0.42768009999986134,TRUE
001,01,0.3,left,left,TRUE,left,0.29489859999989676,TRUE
001,01,0.0375,right,left,FALSE,left,0.5880920999998125,FALSE
001,01,0.025,left,left,TRUE,left,0.31626989999995203,TRUE
001,01,0.0125,right,right,TRUE,right,0.41747269999996206,TRUE
001,01,0.05,left,right,FALSE,left,0.37311170000020866,TRUE
001,01,0.075,left,right,FALSE,left,0.35061339999992924,TRUE
001,01,0.0125,right,right,TRUE,right,0.6748947000000953,TRUE
001,01,0.075,right,left,FALSE,right,0.3602038999999877,TRUE
001,01,0.075,left,right,FALSE,left,0.32667799999990166,TRUE
001,01,0.025,right,left,FALSE,left,0.3519225000000006,FALSE
001,01,0.0125,left,left,TRUE,left,0.26704389999986233,TRUE
001,01,0.3,right,right,TRUE,right,0.19986680000010892,TRUE
001,01,0.025,left,right,FALSE,left,0.28625959999999395,TRUE
001,01,0.0125,left,left,TRUE,right,0.4813859000000775,FALSE
001,01,0.3,left,left,TRUE,left,0.02603270000008706,TRUE
001,01,0.3,left,left,TRUE,left,1.5420959000000494,TRUE
001,01,0.05,right,left,FALSE,left,0.25273300000003474,FALSE
001,01,0.05,right,right,TRUE,right,0.1640892000000349,TRUE
001,01,0.075,left,right,FALSE,left,0.18413139999984196,TRUE
001,01,0.0125,left,left,TRUE,left,0.2590580000000955,TRUE
001,01,0.0625,left,right,FALSE,left,0.2802655999998933,TRUE
001,01,0.05,left,left,TRUE,left,0.30148589999998876,TRUE
001,01,0.0625,left,right,FALSE,right,0.3048306999999113,FALSE
001,01,0.0375,left,left,TRUE,left,0.3014223000000129,TRUE
001,01,0.05,left,left,TRUE,left,0.27870660000007774,TRUE
001,01,0.3,right,left,FALSE,right,0.35929269999996905,TRUE
001,01,0.0375,right,right,TRUE,right,0.5315923000000566,TRUE
001,01,0.0125,left,left,TRUE,left,0.6532747999999629,TRUE
001,01,0.05,right,right,TRUE,right,0.30047750000017004,TRUE
001,01,0.0125,left,right,FALSE,right,0.3005603000001429,FALSE
001,01,0.075,right,left,FALSE,left,0.28302639999992607,FALSE
001,01,0.0375,right,left,FALSE,left,0.2515505999999732,FALSE
001,01,0.0375,right,left,FALSE,left,0.23589920000017628,FALSE
001,01,0.0625,left,left,TRUE,left,0.2783139000000574,TRUE
001,01,0.025,right,right,TRUE,right,0.30852869999989707,TRUE
001,01,0.0375,right,right,TRUE,right,0.33870630000001256,TRUE
001,01,0.025,left,left,TRUE,left,0.30796409999993557,TRUE
001,01,0.075,left,left,TRUE,left,0.24833159999980126,TRUE
001,01,0.075,left,left,TRUE,left,0.24761390000003303,TRUE
001,01,0.3,right,right,TRUE,right,0.2293773000001238,TRUE
001,01,0.025,right,right,TRUE,right,0.4063533999999436,TRUE
001,01,0.3,right,left,FALSE,right,0.28956779999998616,TRUE
001,01,0.0375,left,right,FALSE,right,0.4187941000000137,FALSE
001,01,0.075,right,right,TRUE,right,0.16857889999982945,TRUE
001,01,0.025,left,left,TRUE,left,0.32433510000009846,TRUE
001,01,0.3,left,left,TRUE,left,0.2873005000001285,TRUE
001,01,0.0375,left,left,TRUE,left,0.25347800000008647,TRUE
001,01,0.0375,left,left,TRUE,left,0.18458080000004884,TRUE
001,01,0.3,left,right,FALSE,left,0.20421739999983402,TRUE
001,01,0.075,right,right,TRUE,right,0.36831230000007054,TRUE
001,01,0.075,left,right,FALSE,left,0.2887887000001683,TRUE
001,01,0.3,left,right,FALSE,left,0.211754400000018,TRUE
001,01,0.0375,right,right,TRUE,right,0.30179160000011507,TRUE
001,01,0.05,right,left,FALSE,left,0.14203299999985575,FALSE
001,01,0.075,right,left,FALSE,left,0.29831389999981184,FALSE
001,01,0.0125,left,right,FALSE,right,0.3367776000000049,FALSE
001,01,0.075,left,left,TRUE,left,0.7634789000001092,TRUE
001,01,0.0125,right,left,FALSE,left,0.35492229999999836,FALSE
001,01,0.0625,right,left,FALSE,right,0.26366239999993013,TRUE
001,01,0.0625,right,left,FALSE,right,0.2757893000000422,TRUE
001,01,0.025,left,left,TRUE,left,0.3473405999998249,TRUE
001,01,0.05,right,left,FALSE,left,0.8416306000001441,FALSE
001,01,0.05,right,left,FALSE,left,0.24247349999996004,FALSE
001,01,0.0125,right,left,FALSE,left,0.3277277999998205,FALSE
001,01,0.075,left,left,TRUE,right,0.3783661999998458,FALSE
001,01,0.05,right,left,FALSE,left,0.4709780000000592,FALSE
001,01,0.0625,left,right,FALSE,left,0.34094260000006216,TRUE
001,01,0.0625,right,right,TRUE,left,0.3033824999999979,FALSE
001,01,0.0125,left,left,TRUE,left,0.3138311000000158,TRUE
001,01,0.0625,right,left,FALSE,right,0.27819369999997434,TRUE
001,01,0.025,right,left,FALSE,left,0.28739709999990737,FALSE
001,01,0.0125,left,left,TRUE,left,0.3858135000000402,TRUE
001,01,0.05,left,left,TRUE,right,0.4054531000001589,FALSE
001,01,0.3,right,left,FALSE,right,0.2999311000000944,TRUE
001,01,0.05,right,left,FALSE,left,0.4251987000000099,FALSE
001,01,0.075,left,right,FALSE,left,0.47517119999997703,TRUE
001,01,0.075,right,right,TRUE,left,0.7115354999998544,FALSE
001,01,0.0125,right,right,TRUE,right,0.3481068999999479,TRUE
001,01,0.05,right,right,TRUE,right,0.9514778000000206,TRUE
001,01,0.0375,left,left,TRUE,left,0.36041739999996025,TRUE
001,01,0.0375,left,left,TRUE,left,0.44587639999986095,TRUE
001,01,0.0375,right,left,FALSE,right,0.8455258999999842,TRUE
001,01,0.05,right,right,TRUE,left,0.3092231000000538,FALSE
001,01,0.0125,left,left,TRUE,left,0.39776069999993524,TRUE
001,01,0.3,right,right,TRUE,right,0.23201909999988857,TRUE
001,01,0.0375,right,right,TRUE,left,0.22897280000006504,FALSE
001,01,0.075,left,right,FALSE,left,0.35850779999987026,TRUE
001,01,0.075,right,left,FALSE,right,0.2590506000001369,TRUE
001,01,0.075,left,left,TRUE,right,0.34923969999999827,FALSE
001,01,0.05,left,left,TRUE,left,0.24889169999983096,TRUE
001,01,0.0125,right,right,TRUE,right,0.29595049999988987,TRUE
001,01,0.3,left,right,FALSE,left,0.21680349999996906,TRUE
001,01,0.3,left,right,FALSE,left,0.1465218000000732,TRUE
001,01,0.0625,right,left,FALSE,right,1.2225937999999132,TRUE
001,01,0.3,left,left,TRUE,left,0.6280068999999457,TRUE
001,01,0.0125,left,right,FALSE,left,0.4781110000001263,TRUE
001,01,0.3,right,left,FALSE,right,0.25656389999994644,TRUE
001,01,0.05,left,right,FALSE,left,0.4586930000000393,TRUE
001,01,0.0375,left,right,FALSE,right,0.26944749999984197,FALSE
001,01,0.025,left,left,TRUE,left,0.28032039999993685,TRUE
001,01,0.05,left,right,FALSE,left,0.32647320000000946,TRUE
001,01,0.3,left,right,FALSE,left,0.3115513000000192,TRUE
001,01,0.0375,left,left,TRUE,right,0.4718474999999671,FALSE
001,01,0.075,right,left,FALSE,right,0.27787259999990965,TRUE
001,01,0.0625,right,left,FALSE,right,0.32614940000007664,TRUE
001,01,0.025,right,right,TRUE,left,0.3803430999998909,FALSE
001,01,0.3,right,left,FALSE,right,0.2237916999999925,TRUE
001,01,0.0125,right,right,TRUE,left,0.23165470000003552,FALSE
001,01,0.0125,right,left,FALSE,left,0.7999025000001438,FALSE
001,01,0.075,right,left,FALSE,right,0.2638503999999102,TRUE
001,01,0.0375,right,left,FALSE,left,0.4519150000000991,FALSE
001,01,0.0625,right,right,TRUE,right,0.2148538000001281,TRUE
001,01,0.3,right,left,FALSE,right,0.31751919999987877,TRUE
001,01,0.075,right,right,TRUE,right,0.5867709999999988,TRUE
001,01,0.0625,left,left,TRUE,right,0.4177092999998422,FALSE
001,01,0.0625,left,right,FALSE,right,0.6446528999999828,FALSE
001,01,0.025,left,left,TRUE,left,0.23706560000005084,TRUE
001,01,0.0375,left,right,FALSE,left,0.2921633999999358,TRUE
001,01,0.0125,left,left,TRUE,right,0.21035239999991973,FALSE
001,01,0.0125,left,right,FALSE,left,0.04851550000012139,TRUE
001,01,0.05,left,right,FALSE,left,0.23324879999995574,TRUE
001,01,0.3,left,left,TRUE,left,0.2710119000000759,TRUE
001,01,0.025,left,left,TRUE,left,0.21014130000003206,TRUE
001,01,0.075,right,left,FALSE,right,0.2603384999999889,TRUE
001,01,0.0375,right,right,TRUE,left,0.2524194999998599,FALSE
001,01,0.05,left,right,FALSE,left,0.21980470000016794,TRUE
001,01,0.075,left,right,FALSE,left,0.3419147999998131,TRUE
001,01,0.0625,left,left,TRUE,right,0.36532659999988937,FALSE
001,01,0.3,left,right,FALSE,left,0.2376561999999467,TRUE
001,01,0.0625,right,left,FALSE,right,1.6648338999998487,TRUE
001,01,0.025,right,left,FALSE,right,0.615639500000043,TRUE
001,01,0.0375,right,left,FALSE,right,0.41957189999993716,TRUE
001,01,0.025,right,right,TRUE,left,0.5890896999999313,FALSE
001,01,0.075,left,left,TRUE,left,0.26544699999999466,TRUE
001,01,0.025,left,right,FALSE,right,0.10151259999997819,FALSE
001,01,0.025,right,left,FALSE,left,0.28241959999991195,FALSE
001,01,0.0375,left,right,FALSE,left,0.326816000000008,TRUE
001,01,0.025,left,left,TRUE,left,0.5941377000001467,TRUE
001,01,0.3,left,left,TRUE,left,0.2698691999999028,TRUE
001,01,0.0375,right,left,FALSE,left,0.3839943000000403,FALSE
001,01,0.025,left,right,FALSE,right,0.1027632000000267,FALSE
001,01,0.075,left,left,TRUE,right,0.39665679999984604,FALSE
001,01,0.025,right,right,TRUE,right,0.16640449999999873,TRUE
001,01,0.0125,right,left,FALSE,left,0.39609059999997953,FALSE
001,01,0.3,right,right,TRUE,right,0.12613929999997708,TRUE
001,01,0.0375,right,right,TRUE,right,0.06591720000005807,TRUE
001,01,0.025,right,right,TRUE,right,0.6433890999999221,TRUE
001,01,0.05,left,left,TRUE,right,0.20442180000009103,FALSE
001,01,0.025,left,right,FALSE,right,0.14354580000008355,FALSE
001,01,0.0375,left,right,FALSE,right,0.22756679999997687,FALSE
001,01,0.075,left,right,FALSE,left,0.12293809999982841,TRUE
001,01,0.0125,right,left,FALSE,right,0.26066130000003795,TRUE
001,01,0.3,left,left,TRUE,left,0.2463945000001786,TRUE
001,01,0.0625,left,right,FALSE,left,0.19466979999992873,TRUE
001,01,0.0625,left,left,TRUE,right,0.3717547999999624,FALSE
001,01,0.0125,left,right,FALSE,right,0.18430709999984174,FALSE
001,01,0.0125,left,right,FALSE,right,0.9424331000000166,FALSE
001,01,0.075,right,right,TRUE,left,0.23273949999997967,FALSE
001,01,0.0625,left,left,TRUE,left,0.15611940000007962,TRUE
001,01,0.0625,right,right,TRUE,left,0.05906419999996615,FALSE
001,01,0.3,right,right,TRUE,right,0.06174569999984669,TRUE
001,01,0.025,left,right,FALSE,right,0.521274700000049,FALSE
001,01,0.025,right,left,FALSE,right,0.4783578999999918,TRUE
001,01,0.0125,right,right,TRUE,left,0.3478311999997459,FALSE
001,01,0.05,right,right,TRUE,left,0.06155810000018391,FALSE
001,01,0.3,right,right,TRUE,right,0.3750949000000219,TRUE
001,01,0.05,right,right,TRUE,left,0.2935259999999289,FALSE
001,01,0.05,left,left,TRUE,left,0.414066300000286,TRUE
001,01,0.0375,right,right,TRUE,left,0.43247010000004593,FALSE
001,01,0.0625,right,right,TRUE,right,0.26084110000010696,TRUE
001,01,0.075,right,right,TRUE,right,0.4829681999999593,TRUE
001,01,0.0625,left,right,FALSE,left,0.19774479999978212,TRUE
001,01,0.0375,left,left,TRUE,right,0.42266609999978755,FALSE
001,01,0.0625,right,left,FALSE,right,0.10493850000011662,TRUE
001,01,0.05,right,left,FALSE,right,0.13157319999982064,TRUE
001,01,0.0625,left,right,FALSE,left,0.17184620000034556,TRUE
001,01,0.0125,right,left,FALSE,left,0.08954940000012357,FALSE
001,01,0.0625,right,left,FALSE,right,0.2234878999997818,TRUE
001,01,0.0375,left,left,TRUE,left,0.1333993999996892,TRUE
001,01,0.075,right,left,FALSE,right,0.18076160000009622,TRUE
001,01,0.0375,left,right,FALSE,right,0.23209989999986647,FALSE
001,01,0.0375,right,right,TRUE,left,0.2973586000002797,FALSE
001,01,0.025,right,left,FALSE,left,0.27271840000003067,FALSE
001,01,0.0625,right,left,FALSE,right,1.0541976999998042,TRUE
001,01,0.0625,right,left,FALSE,right,0.48848809999981313,TRUE
001,01,0.3,left,left,TRUE,left,0.26980909999974756,TRUE
001,01,0.0125,left,left,TRUE,left,0.3898662999999942,TRUE
001,01,0.0125,left,right,FALSE,right,0.30033800000001065,FALSE
001,01,0.05,left,left,TRUE,left,0.7577946999999767,TRUE
001,01,0.3,left,right,FALSE,left,0.3099698000000899,TRUE
001,01,0.0625,right,right,TRUE,left,0.6992599000000155,FALSE
001,01,0.075,left,left,TRUE,right,0.3709665999999743,FALSE
001,01,0.075,right,right,TRUE,left,1.021608699999888,FALSE
001,01,0.075,left,left,TRUE,right,0.5281353000000308,FALSE
001,01,0.0125,left,left,TRUE,left,0.7200717999999142,TRUE
001,01,0.0625,left,left,TRUE,left,0.6924465000001874,TRUE
001,01,0.05,right,right,TRUE,left,0.39681819999987056,FALSE
001,01,0.0375,left,left,TRUE,left,0.4486008000003494,TRUE
001,01,0.025,right,right,TRUE,right,0.3811731000000691,TRUE
001,01,0.05,left,right,FALSE,left,0.2685927000002266,TRUE
001,01,0.0375,right,right,TRUE,left,0.3792473000003156,FALSE
001,01,0.05,left,left,TRUE,right,0.31113390000018626,FALSE
001,01,0.3,left,right,FALSE,left,0.2893842999997105,TRUE
001,01,0.075,right,left,FALSE,right,0.28968840000015916,TRUE
001,01,0.0375,left,left,TRUE,right,0.32290169999987484,FALSE
001,01,0.0375,left,right,FALSE,right,0.3973962999998548,FALSE
001,01,0.0375,left,right,FALSE,left,0.30004669999971156,TRUE
001,01,0.025,left,left,TRUE,right,0.34717460000001665,FALSE
001,01,0.025,left,right,FALSE,left,0.4447135000000344,TRUE
001,01,0.3,right,right,TRUE,right,0.24901999999974578,TRUE
001,01,0.025,left,right,FALSE,left,0.3581000000003769,TRUE
001,01,0.025,right,left,FALSE,right,0.7773753999999826,TRUE
001,01,0.075,left,left,TRUE,right,0.29799129999992147,FALSE
001,01,0.0125,left,right,FALSE,right,0.6383473000000777,FALSE
001,01,0.025,right,left,FALSE,right,1.0596697000000859,TRUE
001,01,0.075,left,right,FALSE,left,0.3589286000001266,TRUE
001,01,0.025,left,left,TRUE,left,0.33430189999990034,TRUE
001,01,0.025,right,right,TRUE,left,0.9176308999999492,FALSE
001,01,0.0375,right,left,FALSE,left,0.6757269999998243,FALSE
001,01,0.0125,left,left,TRUE,left,0.7271332000000257,TRUE
001,01,0.3,right,right,TRUE,right,0.27712400000018533,TRUE
001,01,0.025,left,left,TRUE,left,0.7231344000001627,TRUE
001,01,0.0625,left,left,TRUE,right,0.29151009999986854,FALSE
001,01,0.3,right,left,FALSE,right,0.6316586999996616,TRUE
001,01,0.025,right,left,FALSE,left,0.31673189999992246,FALSE
001,01,0.025,right,right,TRUE,right,0.0675876000000244,TRUE
001,01,0.0125,right,right,TRUE,right,0.20857630000000427,TRUE
001,01,0.025,left,left,TRUE,left,0.11848580000014408,TRUE
001,01,0.075,right,right,TRUE,left,0.07340249999970183,FALSE
001,01,0.0375,right,right,TRUE,left,0.25252110000019456,FALSE
001,01,0.075,right,right,TRUE,left,0.1269491999996717,FALSE
001,01,0.3,left,left,TRUE,left,0.008694399999967573,TRUE
001,01,0.0375,left,left,TRUE,left,0.16826829999990878,TRUE
001,01,0.3,left,right,FALSE,left,1.2497795999997834,TRUE
001,01,0.0625,right,right,TRUE,left,0.21254809999982172,FALSE
001,01,0.05,right,left,FALSE,left,0.11989199999970879,FALSE
001,01,0.0625,right,right,TRUE,left,0.18701199999986784,FALSE
001,01,0.0125,right,left,FALSE,left,0.21416450000015175,FALSE
001,01,0.3,right,left,FALSE,right,0.43307229999982155,TRUE
001,01,0.0625,left,right,FALSE,left,0.2117567999998755,TRUE
001,01,0.0125,left,right,FALSE,left,0.3607755999996698,TRUE
001,01,0.05,right,right,TRUE,left,0.311205300000438,FALSE
001,01,0.075,left,left,TRUE,left,0.22778129999960584,TRUE
001,01,0.0625,left,right,FALSE,left,0.31677910000007614,TRUE
001,01,0.025,left,right,FALSE,right,0.29800459999978557,FALSE
001,01,0.0125,right,left,FALSE,right,0.8453844000000572,TRUE
001,01,0.05,left,right,FALSE,left,0.27305559999967954,TRUE
001,01,0.05,right,right,TRUE,right,0.2472592999997687,TRUE
001,01,0.3,right,right,TRUE,right,0.23396849999971892,TRUE
001,01,0.3,left,right,FALSE,left,0.9766570000001593,TRUE
001,01,0.0625,right,right,TRUE,left,0.27476179999985106,FALSE
001,01,0.075,left,right,FALSE,left,0.09928229999968607,TRUE
001,01,0.0125,left,left,TRUE,right,0.09791080000013608,FALSE
001,01,0.0375,right,left,FALSE,right,0.43817219999982626,TRUE
001,01,0.025,right,right,TRUE,left,0.31168449999995573,FALSE
