participant,session,soa,prime_direction,mask_direction,congruent,answer,rt,accuracy
001,01,0.0375,right,left,FALSE,left,0.42031680000013694,TRUE
001,01,0.025,right,right,TRUE,right,0.4071857999999793,TRUE
001,01,0.0625,right,right,TRUE,right,0.3808702999999696,TRUE
001,01,0.025,right,right,TRUE,right,0.45589029999996455,TRUE
001,01,0.0375,left,left,TRUE,left,0.41607740000017657,TRUE
001,01,0.075,right,right,TRUE,right,0.4804762999999639,TRUE
001,01,0.3,right,right,TRUE,right,0.45742539999992005,TRUE
001,01,0.0375,right,left,FALSE,left,0.48060610000015913,TRUE
001,01,0.025,right,right,TRUE,right,0.45917979999990166,TRUE
001,01,0.0625,right,left,FALSE,left,0.4183749000001171,TRUE
001,01,0.3,right,left,FALSE,left,0.4159204999998565,TRUE
001,01,0.05,left,right,FALSE,right,0.45527999999990243,TRUE
001,01,0.075,left,right,FALSE,right,0.42275420000009944,TRUE
001,01,0.3,left,left,TRUE,left,0.24658920000001672,TRUE
001,01,0.3,right,right,TRUE,right,0.30872309999995196,TRUE
001,01,0.05,left,left,TRUE,left,0.3065060999999787,TRUE
001,01,0.0625,left,left,TRUE,left,0.432420699999966,TRUE
001,01,0.025,right,left,FALSE,left,0.37056950000010147,TRUE
001,01,0.05,left,left,TRUE,left,0.34638909999989664,TRUE
001,01,0.0125,right,right,TRUE,right,0.399224600000025,TRUE
001,01,0.0125,right,left,FALSE,left,0.49554550000016206,TRUE
001,01,0.075,right,left,FALSE,left,0.31634410000015123,TRUE
001,01,0.0625,left,left,TRUE,left,0.36489979999987554,TRUE
001,01,0.0625,right,right,TRUE,right,0.4360176999998657,TRUE
001,01,0.05,right,left,FALSE,left,0.4960513000000901,TRUE
001,01,0.0125,right,right,TRUE,right,0.4196689999998853,TRUE
001,01,0.0625,right,left,FALSE,left,0.36898279999991246,TRUE
001,01,0.0625,right,left,FALSE,left,0.3948140999998486,TRUE
001,01,0.0625,left,right,FALSE,right,0.41513639999993757,TRUE
001,01,0.025,left,right,FALSE,right,0.36909609999997883,TRUE
001,01,0.05,left,right,FALSE,right,0.4402922000001581,TRUE
001,01,0.075,right,right,TRUE,right,0.41478780000011284,TRUE
001,01,0.025,left,left,TRUE,left,0.33063349999997627,TRUE
001,01,0.0625,left,left,TRUE,left,0.29377230000000054,TRUE
001,01,0.0375,right,right,TRUE,right,0.39811359999998785,TRUE
001,01,0.075,left,left,TRUE,left,0.3002718999998706,TRUE
001,01,0.05,right,left,FALSE,left,0.43914920000020174,TRUE
001,01,0.075,left,left,TRUE,left,0.46576649999997244,TRUE
001,01,0.0625,right,left,FALSE,left,0.4360825000001114,TRUE
001,01,0.0125,left,left,TRUE,left,0.38604880000002595,TRUE
001,01,0.0375,right,left,FALSE,left,0.36258889999999155,TRUE
001,01,0.3,left,right,FALSE,right,0.444370200000094,TRUE
001,01,0.025,left,left,TRUE,left,0.48686499999985244,TRUE
001,01,0.025,left,right,FALSE,right,0.42655439999998634,TRUE
001,01,0.3,left,left,TRUE,left,0.21064909999995507,TRUE
001,01,0.025,left,right,FALSE,right,0.3529645999999502,TRUE
001,01,0.0125,right,right,TRUE,right,0.3995153000000755,TRUE
001,01,0.3,left,left,TRUE,left,0.20446319999996376,TRUE
001,01,0.3,right,right,TRUE,right,0.21996100000001206,TRUE
001,01,0.05,left,right,FALSE,right,0.4033211000000847,TRUE
001,01,0.025,right,right,TRUE,right,0.30315330000007634,TRUE
001,01,0.025,right,left,FALSE,left,0.3704941000000872,TRUE
001,01,0.05,right,right,TRUE,right,0.37749299999995856,TRUE
001,01,0.0125,right,right,TRUE,right,0.4191739999998845,TRUE
001,01,0.0625,left,left,TRUE,left,0.40882990000000063,TRUE
001,01,0.075,left,right,FALSE,right,0.41384850000008555,TRUE
001,01,0.075,right,right,TRUE,right,0.33940000000006876,TRUE
001,01,0.0125,right,left,FALSE,left,0.3392989999999827,TRUE
001,01,0.075,right,left,FALSE,left,0.3546582999999828,TRUE
001,01,0.075,left,left,TRUE,left,0.2468344999999772,TRUE
001,01,0.05,right,right,TRUE,right,0.31783440000003793,TRUE
001,01,0.05,right,left,FALSE,left,0.2897239000001264,TRUE
001,01,0.0625,right,right,TRUE,right,0.3023399999999583,TRUE
001,01,0.0125,left,right,FALSE,right,0.3717125999999098,TRUE
001,01,0.075,right,left,FALSE,left,0.3307021000000532,TRUE
001,01,0.0125,left,left,TRUE,left,0.4293721000001369,TRUE
001,01,0.0125,left,left,TRUE,left,0.3300343000000794,TRUE
001,01,0.05,left,left,TRUE,left,0.3411892000001444,TRUE
001,01,0.0375,left,right,FALSE,right,0.43785929999990003,TRUE
001,01,0.05,left,right,FALSE,right,0.3378462999999101,TRUE
001,01,0.0125,left,right,FALSE,right,0.408133399999997,TRUE
001,01,0.0625,left,right,FALSE,right,0.4381208999998307,TRUE
001,01,0.0375,left,left,TRUE,left,0.33944850000011684,TRUE
001,01,0.075,left,right,FALSE,right,0.38394479999988107,TRUE
001,01,0.3,left,left,TRUE,left,0.38143990000003214,TRUE
001,01,0.025,right,left,FALSE,left,0.4811008000001493,TRUE
001,01,0.05,right,right,TRUE,right,0.4395756999999776,TRUE
001,01,0.0125,right,left,FALSE,left,0.35689049999996314,TRUE
001,01,0.0375,right,right,TRUE,right,0.2900634000000082,TRUE
001,01,0.025,right,left,FALSE,left,0.33374229999981253,TRUE
001,01,0.0375,right,right,TRUE,right,0.2634118999999373,TRUE
001,01,0.0125,left,left,TRUE,left,0.30847349999999096,TRUE
001,01,0.025,left,left,TRUE,left,0.31882610000002387,TRUE
001,01,0.0125,right,left,FALSE,left,0.32911730000000716,TRUE
001,01,0.0625,left,right,FALSE,right,0.3186324999999215,TRUE
001,01,0.0125,left,right,FALSE,right,0.2899727999999868,TRUE
001,01,0.0375,left,right,FALSE,right,0.3844788999999764,TRUE
001,01,0.0375,left,left,TRUE,left,0.28631190000010065,TRUE
001,01,0.0375,left,right,FALSE,right,0.3453206000001501,TRUE
001,01,0.3,right,right,TRUE,right,0.19250609999994595,TRUE
001,01,0.0625,left,right,FALSE,right,0.38297959999999875,TRUE
001,01,0.025,left,right,FALSE,right,0.32648779999999533,TRUE
001,01,0.3,right,left,FALSE,left,0.4369547999999668,TRUE
001,01,0.05,left,left,TRUE,left,0.3048561000000518,TRUE
001,01,0.075,left,right,FALSE,right,0.3126439999998638,TRUE
001,01,0.025,left,left,TRUE,left,0.33746789999986504,TRUE
001,01,0.075,right,right,TRUE,right,0.21295439999994414,TRUE
001,01,0.0625,right,right,TRUE,right,0.20648189999997157,TRUE
001,01,0.0375,right,right,TRUE,right,0.30567919999998594,TRUE
001,01,0.075,left,left,TRUE,left,0.2597075999999561,TRUE
001,01,0.05,right,right,TRUE,right,0.2873475999999755,TRUE
001,01,0.0375,right,left,FALSE,left,0.29069780000008905,TRUE
001,01,0.0375,left,left,TRUE,left,0.2502180000001317,TRUE
001,01,0.0125,left,right,FALSE,right,0.3279239000000871,TRUE
001,01,0.3,left,right,FALSE,right,0.3685390999999072,TRUE
001,01,0.0375,right,left,FALSE,left,0.3616577000000234,TRUE
001,01,0.3,left,left,TRUE,left,0.30295879999994213,TRUE
001,01,0.0125,left,left,TRUE,left,0.4064894999999069,TRUE
001,01,0.05,right,left,FALSE,left,0.34113699999988967,TRUE
001,01,0.05,right,left,FALSE,left,0.4038138999999319,TRUE
001,01,0.3,right,left,FALSE,left,0.3152625000000171,TRUE
001,01,0.05,left,right,FALSE,right,0.404941000000008,TRUE
001,01,0.05,right,right,TRUE,right,0.39179009999998016,TRUE
001,01,0.0125,left,right,FALSE,right,0.4071060999999645,TRUE
001,01,0.3,left,right,FALSE,right,0.31628010000008544,TRUE
001,01,0.075,left,left,TRUE,left,0.4582409000001917,TRUE
001,01,0.0625,left,right,FALSE,right,0.4689009999999598,TRUE
001,01,0.0625,left,right,FALSE,right,0.4263832999999977,TRUE
001,01,0.075,right,right,TRUE,right,0.3348473999999442,TRUE
001,01,0.0125,left,right,FALSE,right,0.3458548000000974,TRUE
001,01,0.075,left,left,TRUE,left,0.38550129999998717,TRUE
001,01,0.0125,right,right,TRUE,right,0.28667749999999614,TRUE
001,01,0.3,right,right,TRUE,right,0.2966633000000911,TRUE
001,01,0.0625,left,right,FALSE,right,0.38271490000011,TRUE
001,01,0.025,left,left,TRUE,left,0.32768220000002657,TRUE
001,01,0.0375,left,right,FALSE,right,0.36668440000016744,TRUE
001,01,0.05,left,left,TRUE,left,0.2793747999999141,TRUE
001,01,0.3,right,right,TRUE,right,0.22359399999982088,TRUE
001,01,0.0375,right,right,TRUE,right,0.40634720000002744,TRUE
001,01,0.0125,right,left,FALSE,left,0.34600780000005216,TRUE
001,01,0.0375,right,left,FALSE,left,0.4099966000001132,TRUE
001,01,0.3,right,left,FALSE,left,0.36247129999992467,TRUE
001,01,0.0125,right,right,TRUE,right,0.3916449000000739,TRUE
001,01,0.3,left,left,TRUE,left,0.35726819999990767,TRUE
001,01,0.025,right,right,TRUE,right,0.41076529999986633,TRUE
001,01,0.075,left,left,TRUE,left,0.22726779999993596,TRUE
001,01,0.0125,left,left,TRUE,left,0.317617700000028,TRUE
001,01,0.0625,right,right,TRUE,right,0.3934639999999945,TRUE
001,01,0.05,left,left,TRUE,left,0.3211119999998573,TRUE
001,01,0.075,right,left,FALSE,left,0.2932796000000053,TRUE
001,01,0.0125,left,right,FALSE,right,0.3446171000000504,TRUE
001,01,0.075,left,right,FALSE,right,0.37029229999984636,TRUE
001,01,0.3,left,left,TRUE,left,0.26493550000009236,TRUE
001,01,0.025,right,left,FALSE,left,0.4727718999999979,TRUE
001,01,0.075,left,left,TRUE,left,0.2818064000000504,TRUE
001,01,0.3,right,right,TRUE,right,0.34258009999985006,TRUE
001,01,0.3,right,left,FALSE,left,0.36937120000015966,TRUE
001,01,0.05,left,left,TRUE,left,0.26585910000017066,TRUE
001,01,0.05,right,right,TRUE,right,0.40559269999994285,TRUE
001,01,0.025,right,right,TRUE,right,0.34979270000008,TRUE
001,01,0.025,left,left,TRUE,left,0.3512332000000242,TRUE
001,01,0.075,right,left,FALSE,left,0.3623787000001357,TRUE
001,01,0.075,left,right,FALSE,right,0.42570610000007036,TRUE
001,01,0.025,left,right,FALSE,right,0.37570519999985663,TRUE
001,01,0.025,left,left,TRUE,left,0.47239439999998467,TRUE
001,01,0.3,left,left,TRUE,left,0.24056840000002921,TRUE
001,01,0.05,left,left,TRUE,left,0.393506699999989,TRUE
001,01,0.0625,left,left,TRUE,left,0.31433480000009695,TRUE
001,01,0.075,left,right,FALSE,right,0.3303281999999399,TRUE
001,01,0.0125,right,right,TRUE,right,0.2773575000001074,TRUE
001,01,0.05,left,right,FALSE,right,0.49286830000005466,TRUE
001,01,0.0625,right,right,TRUE,right,0.30643060000011246,TRUE
001,01,0.05,right,left,FALSE,left,0.33584419999988313,TRUE
001,01,0.0625,left,right,FALSE,right,0.368513799999846,TRUE
001,01,0.0375,left,right,FALSE,right,0.3718681000000288,TRUE
001,01,0.0375,right,left,FALSE,left,0.3126437999999325,TRUE
001,01,0.0625,right,left,FALSE,left,0.3543643999998949,TRUE
001,01,0.05,right,right,TRUE,right,0.3649037000000135,TRUE
001,01,0.0375,right,left,FALSE,left,0.3223821000001408,TRUE
001,01,0.025,left,right,FALSE,right,0.34313849999989543,TRUE
001,01,0.0125,right,left,FALSE,left,0.26172059999998964,TRUE
001,01,0.0125,right,left,FALSE,left,0.3150711999999203,TRUE
001,01,0.0625,right,left,FALSE,left,0.319242499999973,TRUE
001,01,0.0375,left,right,FALSE,right,0.3044261000000006,TRUE
001,01,0.075,right,right,TRUE,right,0.3157456999999795,TRUE
001,01,0.0625,left,left,TRUE,left,0.2967134000000442,TRUE
001,01,0.0375,left,left,TRUE,left,0.30343370000014147,TRUE
001,01,0.0125,left,right,FALSE,right,0.3106128000001718,TRUE
001,01,0.05,right,right,TRUE,right,0.2722971000000598,TRUE
001,01,0.075,right,right,TRUE,right,0.3181420999999318,TRUE
001,01,0.0375,right,right,TRUE,right,0.3601280999998835,TRUE
001,01,0.0625,right,left,FALSE,left,0.35361039999997956,TRUE
001,01,0.05,right,left,FALSE,left,0.33695560000001024,TRUE
001,01,0.0375,right,right,TRUE,right,0.3334930000000895,TRUE
001,01,0.0625,right,right,TRUE,right,0.35778689999983726,TRUE
001,01,0.0625,left,left,TRUE,left,0.3954467000000932,TRUE
001,01,0.025,right,left,FALSE,left,0.36542800000006537,TRUE
001,01,0.025,right,right,TRUE,right,0.34925139999995736,TRUE
001,01,0.025,right,left,FALSE,left,0.3232706999999664,TRUE
001,01,0.025,right,right,TRUE,right,0.2571049000000585,TRUE
001,01,0.0125,right,right,TRUE,right,0.38548259999993206,TRUE
001,01,0.0625,right,right,TRUE,right,0.4279424999999719,TRUE
001,01,0.0625,right,left,FALSE,left,0.38146129999995537,TRUE
001,01,0.025,left,right,FALSE,right,0.4660836000000472,TRUE
001,01,0.0625,left,left,TRUE,left,0.39397299999995994,TRUE
001,01,0.05,left,right,FALSE,right,0.3320762000000741,TRUE
001,01,0.075,right,left,FALSE,left,0.37307529999998224,TRUE
001,01,0.3,left,right,FALSE,right,0.31021549999991294,TRUE
001,01,0.075,left,right,FALSE,right,0.38738420000004226,TRUE
001,01,0.0375,left,left,TRUE,left,0.44723100000010163,TRUE
001,01,0.0375,left,right,FALSE,right,0.36454649999996036,TRUE
001,01,0.075,right,right,TRUE,right,0.32285959999990155,TRUE
001,01,0.0125,right,left,FALSE,left,0.42920970000000125,TRUE
001,01,0.0125,left,left,TRUE,left,0.4077191999999741,TRUE
001,01,0.0375,right,right,TRUE,right,0.38270970000007765,TRUE
001,01,0.025,right,left,FALSE,left,0.30687769999985903,TRUE
001,01,0.05,left,right,FALSE,right,0.33310290000008536,TRUE
001,01,0.025,left,right,FALSE,right,0.3227199999998902,TRUE
001,01,0.0375,left,left,TRUE,left,0.2732886999999664,TRUE
001,01,0.3,left,right,FALSE,right,0.3177756000000045,TRUE
001,01,0.0125,right,left,FALSE,left,0.42068269999981567,TRUE
001,01,0.3,right,left,FALSE,left,0.3158762999996725,TRUE
001,01,0.025,left,left,TRUE,left,0.48582119999991846,TRUE
001,01,0.0625,right,left,FALSE,left,0.3476564000002327,TRUE
001,01,0.025,left,right,FALSE,right,0.364327200000389,TRUE
001,01,0.0375,right,left,FALSE,left,0.3884688000002825,TRUE
001,01,0.0625,left,right,FALSE,right,0.35879560000012134,TRUE
001,01,0.0125,right,right,TRUE,right,0.3643141000002288,TRUE
001,01,0.0375,right,right,TRUE,right,0.30849759999955495,TRUE
001,01,0.3,right,left,FALSE,left,0.33678180000015345,TRUE
001,01,0.075,left,left,TRUE,left,0.3484760000001188,TRUE
001,01,0.0375,left,right,FALSE,right,0.37012200000026496,TRUE
001,01,0.025,right,right,TRUE,right,0.3477990999999747,TRUE
001,01,0.05,right,right,TRUE,right,0.27963409999983924,TRUE
001,01,0.3,left,left,TRUE,left,0.32514739999987796,TRUE
001,01,0.3,right,left,FALSE,left,0.420600800000102,TRUE
001,01,0.025,left,right,FALSE,right,0.47840939999969123,TRUE
001,01,0.0625,right,right,TRUE,right,0.3730652000003829,TRUE
001,01,0.0125,left,left,TRUE,left,0.3590783000004194,TRUE
001,01,0.3,right,right,TRUE,right,0.2578771999997116,TRUE
001,01,0.0625,left,right,FALSE,right,0.4318550000002688,TRUE
001,01,0.05,left,right,FALSE,right,0.4451948999999331,TRUE
001,01,0.0375,right,right,TRUE,right,0.4146944999997686,TRUE
001,01,0.075,right,left,FALSE,left,0.395339199999853,TRUE
001,01,0.0125,left,left,TRUE,left,0.423855999999887,TRUE
001,01,0.05,right,right,TRUE,right,0.36772900000005393,TRUE
001,01,0.0375,right,right,TRUE,right,0.33633689999987837,TRUE
001,01,0.0375,left,right,FALSE,right,0.3363340999999309,TRUE
001,01,0.0625,right,left,FALSE,left,0.32939879999958066,TRUE
001,01,0.0375,left,left,TRUE,left,0.33339870000008887,TRUE
001,01,0.0375,right,right,TRUE,right,0.4106759000001148,TRUE
001,01,0.025,left,right,FALSE,right,0.4554545999999391,TRUE
001,01,0.075,right,right,TRUE,right,0.37142249999988053,TRUE
001,01,0.075,right,right,TRUE,right,0.33393370000021605,TRUE
001,01,0.025,right,left,FALSE,left,0.3950939000001199,TRUE
001,01,0.025,right,right,TRUE,right,0.3054551000000174,TRUE
001,01,0.05,left,left,TRUE,left,0.27611639999986437,TRUE
001,01,0.3,left,left,TRUE,left,0.27520899999990434,TRUE
001,01,0.075,left,left,TRUE,left,0.4537603999997373,TRUE
001,01,0.0375,left,left,TRUE,left,0.31897479999997813,TRUE
001,01,0.3,right,left,FALSE,left,0.33456630000000587,TRUE
001,01,0.0375,right,left,FALSE,left,0.372613900000033,TRUE
001,01,0.075,right,left,FALSE,left,0.3735618999999133,TRUE
001,01,0.0375,left,right,FALSE,right,0.43622380000033445,TRUE
001,01,0.075,left,left,TRUE,left,0.4245366999998623,TRUE
001,01,0.0625,right,right,TRUE,right,0.3210325999998531,TRUE
001,01,0.0125,right,right,TRUE,right,0.33003340000004755,TRUE
001,01,0.0625,right,left,FALSE,left,0.3355477999998584,TRUE
001,01,0.05,right,right,TRUE,right,0.31188190000011673,TRUE
001,01,0.3,left,right,FALSE,right,0.39084579999962443,TRUE
001,01,0.0125,left,right,FALSE,right,0.38385379999999714,TRUE
001,01,0.05,right,left,FALSE,left,0.4144683999998051,TRUE
001,01,0.075,right,right,TRUE,right,0.43834489999971993,TRUE
001,01,0.05,left,right,FALSE,right,0.43700489999991987,TRUE
001,01,0.0625,left,left,TRUE,left,0.3975728000000345,TRUE
001,01,0.3,right,right,TRUE,right,0.36878980000028605,TRUE
001,01,0.0125,right,left,FALSE,left,0.3791375999999218,TRUE
001,01,0.075,left,right,FALSE,right,0.34079469999960565,TRUE
001,01,0.025,left,left,TRUE,left,0.3714660999999069,TRUE
001,01,0.3,left,left,TRUE,left,0.27245529999981954,TRUE
001,01,0.0375,left,left,TRUE,left,0.3237685999997666,TRUE
001,01,0.0625,right,right,TRUE,right,0.33561310000004596,TRUE
001,01,0.05,right,left,FALSE,left,0.3014732000001459,TRUE
001,01,0.0625,right,right,TRUE,right,0.2582892999998876,TRUE
001,01,0.025,left,left,TRUE,left,0.28313410000009753,TRUE
001,01,0.0125,left,left,TRUE,left,0.3038304000001517,TRUE
001,01,0.05,left,right,FALSE,right,0.32047899999997753,TRUE
001,01,0.025,left,left,TRUE,left,0.26683820000016567,TRUE
001,01,0.025,right,right,TRUE,right,0.23887749999994412,TRUE
001,01,0.0125,left,right,FALSE,right,0.34152380000023186,TRUE
001,01,0.3,right,right,TRUE,right,0.3001623000000109,TRUE
001,01,0.0625,left,left,TRUE,left,0.35636520000025484,TRUE
001,01,0.0125,left,left,TRUE,left,0.37020339999980933,TRUE
001,01,0.0375,right,left,FALSE,left,0.3618437999998605,TRUE
001,01,0.075,right,right,TRUE,right,0.3000244999998358,TRUE
001,01,0.05,left,left,TRUE,left,0.2873520999996799,TRUE
001,01,0.025,right,right,TRUE,right,0.29487339999968754,TRUE
001,01,0.075,right,left,FALSE,left,0.3455445999998119,TRUE
001,01,0.05,left,left,TRUE,left,0.22520600000007107,TRUE
001,01,0.0625,left,right,FALSE,right,0.34561329999996815,TRUE
001,01,0.075,left,right,FALSE,right,0.3754257000000507,TRUE
001,01,0.0375,left,right,FALSE,right,0.35729670000000624,TRUE
001,01,0.3,left,left,TRUE,left,0.3054639000001771,TRUE
001,01,0.0125,right,left,FALSE,left,0.42079710000007253,TRUE
001,01,0.0125,right,right,TRUE,right,0.3909523000002082,TRUE
001,01,0.05,right,right,TRUE,right,0.2353163000002496,TRUE
001,01,0.0125,left,right,FALSE,right,0.35401169999977355,TRUE
001,01,0.025,right,left,FALSE,left,0.3518358999999691,TRUE
001,01,0.0125,right,right,TRUE,right,0.30589740000004895,TRUE
001,01,0.0625,right,left,FALSE,left,0.31203080000022965,TRUE
001,01,0.075,left,right,FALSE,right,0.2815525000000889,TRUE
001,01,0.05,right,left,FALSE,left,0.4113683000000492,TRUE
001,01,0.0375,left,left,TRUE,left,0.333537399999841,TRUE
001,01,0.3,right,right,TRUE,right,0.3930298000000221,TRUE
001,01,0.0375,right,left,FALSE,left,0.3379243999997925,TRUE
001,01,0.05,left,right,FALSE,right,0.31919120000020484,TRUE
001,01,0.0125,right,left,FALSE,left,0.2793747999999141,TRUE
001,01,0.0125,left,right,FALSE,right,0.26392570000007254,TRUE
001,01,0.025,right,left,FALSE,left,0.26575099999990925,TRUE
001,01,0.025,right,left,FALSE,left,0.33024159999968106,TRUE
001,01,0.0625,left,left,TRUE,left,0.42696499999965454,TRUE
001,01,0.05,right,left,FALSE,left,0.34417759999996633,TRUE
001,01,0.0625,left,left,TRUE,left,0.2329064999998991,TRUE
001,01,0.3,left,right,FALSE,right,0.4843157999998766,TRUE
001,01,0.075,left,left,TRUE,left,0.41287689999990107,TRUE
001,01,0.3,left,left,TRUE,left,0.268997500000296,TRUE
001,01,0.025,left,right,FALSE,right,0.3975334000001567,TRUE
001,01,0.0625,left,right,FALSE,right,0.33148830000027374,TRUE
001,01,0.0125,left,left,TRUE,left,0.4065146999996614,TRUE
001,01,0.0375,right,right,TRUE,right,0.2820074000001114,TRUE
001,01,0.0625,left,left,TRUE,left,0.3090268000000833,TRUE
001,01,0.3,left,right,FALSE,right,0.2968310000001111,TRUE
001,01,0.0625,right,right,TRUE,right,0.29050069999993866,TRUE
001,01,0.025,left,left,TRUE,left,0.3341787999997905,TRUE
001,01,0.025,left,left,TRUE,left,0.2848900999997568,TRUE
001,01,0.0625,left,right,FALSE,right,0.3084361999999601,TRUE
001,01,0.025,left,right,FALSE,right,0.3075822999999218,TRUE
001,01,0.0375,left,right,FALSE,right,0.3102715999998509,TRUE
001,01,0.05,right,left,FALSE,left,0.3762194000000818,TRUE
001,01,0.0125,right,left,FALSE,left,0.2586139000000003,TRUE
001,01,0.075,right,right,TRUE,right,0.3649433999999019,TRUE
001,01,0.025,right,left,FALSE,left,0.28629229999978634,TRUE
001,01,0.05,right,right,TRUE,right,0.30198380000001634,TRUE
001,01,0.0625,left,left,TRUE,left,0.22925439999971786,TRUE
001,01,0.0375,right,left,FALSE,left,0.2982939999997143,TRUE
001,01,0.05,left,left,TRUE,left,0.26424709999992047,TRUE
001,01,0.3,left,right,FALSE,right,0.3333394999999655,TRUE
001,01,0.075,right,left,FALSE,left,0.3138632999998663,TRUE
001,01,0.025,left,left,TRUE,left,0.2956583000000137,TRUE
001,01,0.0625,right,right,TRUE,right,0.27316350000000966,TRUE
001,01,0.0625,left,right,FALSE,right,0.3023516000002928,TRUE
001,01,0.0125,left,left,TRUE,left,0.30421579999983805,TRUE
001,01,0.025,right,left,FALSE,left,0.3360185999999885,TRUE
001,01,0.3,left,left,TRUE,left,0.22653700000000754,TRUE
001,01,0.05,left,right,FALSE,right,0.31960320000007414,TRUE
001,01,0.075,right,right,TRUE,right,0.3202092999999877,TRUE
001,01,0.075,right,right,TRUE,right,0.2638949000001958,TRUE
001,01,0.05,left,left,TRUE,left,0.3145571000000018,TRUE
001,01,0.0375,right,left,FALSE,left,0.3171698999999535,TRUE
001,01,0.025,left,right,FALSE,right,0.3157869000001483,TRUE
001,01,0.025,right,right,TRUE,right,0.25916529999994964,TRUE
001,01,0.075,right,right,TRUE,right,0.27747939999972004,TRUE
001,01,0.0125,left,right,FALSE,right,0.22214859999985492,TRUE
001,01,0.0125,left,right,FALSE,right,0.32477689999996073,TRUE
001,01,0.0125,left,left,TRUE,left,0.2954819999999927,TRUE
001,01,0.0375,left,left,TRUE,left,0.28982109999969907,TRUE
001,01,0.075,left,right,FALSE,right,0.3118803999996089,TRUE
001,01,0.0625,right,left,FALSE,left,0.3251995000000534,TRUE
001,01,0.0375,right,right,TRUE,right,0.309845199999927,TRUE
001,01,0.05,right,right,TRUE,right,0.2826700999999048,TRUE
001,01,0.025,right,right,TRUE,right,0.3854681000002529,TRUE
001,01,0.3,right,left,FALSE,left,0.3795751000002383,TRUE
001,01,0.0125,right,left,FALSE,left,0.2989846000000398,TRUE
001,01,0.025,right,left,FALSE,left,0.36349050000035277,TRUE
001,01,0.075,left,right,FALSE,right,0.3416932000000088,TRUE
001,01,0.0125,right,right,TRUE,right,0.31760090000034324,TRUE
001,01,0.025,right,right,TRUE,right,0.29672419999997146,TRUE
001,01,0.0375,right,right,TRUE,right,0.2646703999998863,TRUE
001,01,0.0375,left,left,TRUE,left,0.39268619999984367,TRUE
001,01,0.0625,left,left,TRUE,left,0.2809268000000884,TRUE
001,01,0.0625,right,right,TRUE,right,0.3061803999999029,TRUE
001,01,0.0625,right,left,FALSE,left,0.24687390000008236,TRUE
001,01,0.0125,left,left,TRUE,left,0.3293092999997498,TRUE
001,01,0.0375,left,right,FALSE,right,0.3663778000000093,TRUE
001,01,0.0125,right,left,FALSE,left,0.3711941999999908,TRUE
001,01,0.0625,right,left,FALSE,left,0.2932487000002766,TRUE
001,01,0.3,right,left,FALSE,left,0.3499778000000333,TRUE
001,01,0.025,right,left,FALSE,left,0.3828515000000152,TRUE
001,01,0.0625,right,left,FALSE,left,0.35003679999999804,TRUE
001,01,0.3,left,left,TRUE,left,0.3682050000002164,TRUE
001,01,0.05,left,left,TRUE,left,0.23297360000015033,TRUE
001,01,0.0125,right,right,TRUE,right,0.33091689999992013,TRUE
001,01,0.05,left,right,FALSE,right,0.3440218000000641,TRUE
001,01,0.0375,right,right,TRUE,right,0.3293567999999141,TRUE
001,01,0.075,right,left,FALSE,left,0.3378349999998136,TRUE
001,01,0.05,left,right,FALSE,right,0.38703080000004775,TRUE
001,01,0.0125,right,left,FALSE,left,0.3760131999997611,TRUE
001,01,0.3,right,right,TRUE,right,0.30718320000005406,TRUE
001,01,0.0125,right,right,TRUE,right,0.32133599999997386,TRUE
001,01,0.0625,left,right,FALSE,right,0.3970214999999371,TRUE
001,01,0.05,right,right,TRUE,right,0.36584010000024136,TRUE
001,01,0.3,right,right,TRUE,right,0.37975749999986874,TRUE
001,01,0.05,right,left,FALSE,left,0.34388750000016444,TRUE
001,01,0.0375,left,left,TRUE,left,0.36481899999989764,TRUE
001,01,0.3,left,right,FALSE,right,0.23846130000038102,TRUE
001,01,0.05,right,right,TRUE,right,0.3159336999997322,TRUE
001,01,0.3,left,left,TRUE,left,0.4573182999997698,TRUE
001,01,0.05,left,left,TRUE,left,0.34907929999963017,TRUE
001,01,0.0625,left,left,TRUE,left,0.35889899999983754,TRUE
001,01,0.05,right,left,FALSE,left,0.3262848999997914,TRUE
001,01,0.025,left,right,FALSE,right,0.31111280000004626,TRUE
001,01,0.0125,right,right,TRUE,right,0.2984636999999566,TRUE
001,01,0.025,left,left,TRUE,left,0.3556290000001354,TRUE
001,01,0.075,left,right,FALSE,right,0.3497780999996394,TRUE
001,01,0.075,left,left,TRUE,left,0.28015129999994315,TRUE
001,01,0.075,left,left,TRUE,left,0.2611673999999766,TRUE
001,01,0.075,left,left,TRUE,left,0.2596926999999596,TRUE
001,01,0.3,left,right,FALSE,right,0.3107061999999132,TRUE
001,01,0.0625,right,right,TRUE,right,0.3203306000000339,TRUE
001,01,0.3,right,left,FALSE,left,0.2387696999999207,TRUE
001,01,0.075,left,left,TRUE,left,0.3296471999997266,TRUE
001,01,0.0375,right,left,FALSE,left,0.3094901999998001,TRUE
001,01,0.3,right,right,TRUE,right,0.2966728999999759,TRUE
001,01,0.075,right,left,FALSE,left,0.4923178999997617,TRUE
001,01,0.025,right,right,TRUE,right,0.31344010000020717,TRUE
001,01,0.0375,left,right,FALSE,right,0.34195379999982833,TRUE
001,01,0.05,right,left,FALSE,left,0.37877590000016426,TRUE
001,01,0.0125,left,right,FALSE,right,0.3106170999999449,TRUE
