participant,soa,prime_direction,mask_direction,congruent,answer,rt,accuracy
001,0.075,right,right,TRUE,right,0.4789314999998169,TRUE
001,0.0625,right,right,TRUE,right,0.22437909999962358,TRUE
001,0.0625,left,right,FALSE,right,0.3776977000002262,TRUE
001,0.05,right,right,TRUE,right,0.21501760000001013,TRUE
001,0.05,right,right,TRUE,right,0.3118514999996478,TRUE
001,0.075,right,left,FALSE,left,0.4584568999998737,TRUE
001,0.0125,left,right,FALSE,right,0.3970613000001322,TRUE
001,0.0375,left,right,FALSE,right,0.3343313999998827,TRUE
001,0.0125,left,right,FALSE,right,0.28157129999999597,TRUE
001,0.05,left,left,TRUE,left,0.5349790000000212,TRUE
001,0.0125,right,left,FALSE,left,0.379618500000106,TRUE
001,0.0375,right,right,TRUE,right,0.24874959999988278,TRUE
001,0.025,right,left,FALSE,left,0.4034969999997884,TRUE
001,0.05,right,left,FALSE,left,0.2577842000000601,TRUE
001,0.05,right,right,TRUE,right,0.29509409999991476,TRUE
001,0.0125,right,left,FALSE,left,0.30715169999984937,TRUE
001,0.0375,left,left,TRUE,left,0.23352350000004662,TRUE
001,0.075,right,right,TRUE,right,0.20679289999998218,TRUE
001,0.025,left,right,FALSE,right,0.2739257000002908,TRUE
001,0.05,left,right,FALSE,right,0.323415599999862,TRUE
001,0.0375,right,right,TRUE,right,0.25649550000025556,TRUE
001,0.075,right,left,FALSE,left,0.1813637000000199,TRUE
001,0.025,right,left,FALSE,left,0.41689769999993587,TRUE
001,0.075,left,right,FALSE,right,0.42241630000035,TRUE
001,0.025,right,right,TRUE,right,0.2957648000001427,TRUE
001,0.0375,right,left,FALSE,left,0.9298730000000432,TRUE
001,0.0625,right,right,TRUE,right,0.30495669999982056,TRUE
001,0.025,left,right,FALSE,right,0.393963900000017,TRUE
001,0.0375,right,left,FALSE,left,0.2122455999997328,TRUE
001,0.0625,left,left,TRUE,left,0.22648839999965276,TRUE
001,0.025,left,left,TRUE,left,0.25552609999976994,TRUE
001,0.025,right,left,FALSE,left,0.3942352000003666,TRUE
001,0.0625,left,right,FALSE,right,0.3994078000000627,TRUE
001,0.0625,right,right,TRUE,right,0.4971943000000465,TRUE
001,0.0375,left,right,FALSE,right,0.4165301000002728,TRUE
001,0.075,right,left,FALSE,left,0.3194805000002816,TRUE
001,0.05,left,right,FALSE,right,0.3493855000001531,TRUE
001,0.025,left,right,FALSE,right,0.5047083999997994,TRUE
001,0.0125,left,right,FALSE,right,0.32678390000000945,TRUE
001,0.075,right,right,TRUE,right,0.26564730000018244,TRUE
001,0.0375,left,left,TRUE,left,0.6995532999999341,TRUE
001,0.025,left,left,TRUE,left,0.22934489999988728,TRUE
001,0.075,right,right,TRUE,right,0.2554909000000407,TRUE
001,0.0375,right,right,TRUE,right,0.283520800000133,TRUE
001,0.025,right,left,FALSE,left,0.2599059999997735,TRUE
001,0.05,left,left,TRUE,left,0.3671072999995886,TRUE
001,0.0375,right,right,TRUE,right,0.29250160000037795,TRUE
001,0.0375,right,left,FALSE,left,0.23717850000002727,TRUE
001,0.0125,left,right,FALSE,right,0.33920030000035695,TRUE
001,0.0375,left,right,FALSE,right,0.35867970000026617,TRUE
001,0.0625,right,left,FALSE,left,0.1789043999997375,TRUE
001,0.025,right,right,TRUE,right,0.2844006000000263,TRUE
001,0.025,right,right,TRUE,right,0.23464590000003227,TRUE
001,0.0125,right,right,TRUE,right,0.36297849999982645,TRUE
001,0.0125,right,right,TRUE,right,0.4441188000000693,TRUE
001,0.0375,left,left,TRUE,left,0.525016599999617,TRUE
001,0.0625,left,left,TRUE,left,0.4848954000003687,TRUE
001,0.0125,right,left,FALSE,left,0.25772330000017973,TRUE
001,0.05,right,right,TRUE,right,0.25902959999984887,TRUE
001,0.025,left,right,FALSE,right,0.36999439999999595,TRUE
001,0.0625,right,right,TRUE,right,0.26773259999981747,TRUE
001,0.0625,left,left,TRUE,left,0.2945291000000907,TRUE
001,0.05,left,left,TRUE,left,0.23306749999983367,TRUE
001,0.05,right,right,TRUE,right,0.1904610000001412,TRUE
001,0.0125,left,left,TRUE,left,0.20467520000011064,TRUE
001,0.0625,left,right,FALSE,right,0.3517820000001848,TRUE
001,0.0625,left,left,TRUE,left,0.25540000000000873,TRUE
001,0.075,left,left,TRUE,left,0.2467409000000771,TRUE
001,0.075,right,right,TRUE,right,0.26430219999974724,TRUE
001,0.0375,left,right,FALSE,right,0.3506342000000586,TRUE
001,0.05,right,right,TRUE,right,0.3250927999997657,TRUE
001,0.0625,left,right,FALSE,right,0.35533989999976257,TRUE
001,0.0125,left,right,FALSE,right,0.3248902000000271,TRUE
001,0.0375,right,right,TRUE,right,0.3278726000003189,TRUE
001,0.05,left,right,FALSE,right,0.33660550000013245,TRUE
001,0.0125,right,right,TRUE,right,0.4583922000001621,TRUE
001,0.0375,left,right,FALSE,right,0.3839999000001626,TRUE
001,0.025,left,left,TRUE,left,0.1961473000001206,TRUE
001,0.075,left,left,TRUE,left,0.3670211999997264,TRUE
001,0.0125,right,left,FALSE,left,0.2512394000000313,TRUE
001,0.0625,right,left,FALSE,left,0.6285611000002973,TRUE
001,0.05,right,left,FALSE,left,0.3559384999998656,TRUE
001,0.0625,right,right,TRUE,right,0.3318413000001783,TRUE
001,0.0125,left,left,TRUE,left,0.16344579999986308,TRUE
001,0.0125,left,left,TRUE,left,0.20291520000000673,TRUE
001,0.0125,left,right,FALSE,right,0.3393781999998282,TRUE
001,0.075,left,right,FALSE,right,0.29697500000020227,TRUE
001,0.075,right,left,FALSE,left,0.4033018999998603,TRUE
001,0.025,right,right,TRUE,right,0.3564289999999346,TRUE
001,0.0125,right,right,TRUE,right,0.2653958999999304,TRUE
002,0.025,right,left,FALSE,left,0.4819935999998961,TRUE
002,0.0375,right,right,TRUE,right,0.5383529999999155,TRUE
002,0.0125,right,right,TRUE,right,0.5228283999999803,TRUE
002,0.0625,left,right,FALSE,right,0.4143794000001435,TRUE
002,0.0375,right,right,TRUE,right,0.4324479000001702,TRUE
002,0.075,right,right,TRUE,right,0.49115900000015245,TRUE
002,0.025,right,right,TRUE,right,0.5112457000000177,TRUE
002,0.075,right,right,TRUE,right,0.2633464999998978,TRUE
002,0.0125,left,right,FALSE,right,0.3709598999998889,TRUE
002,0.0375,right,right,TRUE,right,0.35282569999981206,TRUE
002,0.05,right,left,FALSE,left,0.36691309999969235,TRUE
002,0.0625,left,right,FALSE,right,0.3531886000000668,TRUE
002,0.025,right,right,TRUE,right,0.4244825000000674,TRUE
002,0.0625,right,right,TRUE,right,0.440497200000209,TRUE
002,0.05,left,right,FALSE,right,0.4031028999997943,TRUE
002,0.0125,right,right,TRUE,right,0.35799969999970926,TRUE
002,0.0375,left,right,FALSE,right,0.4306157000000894,TRUE
002,0.075,left,right,FALSE,right,0.4968496999999843,TRUE
002,0.05,right,right,TRUE,right,0.43476479999981166,TRUE
002,0.0375,left,right,FALSE,right,0.35255069999993793,TRUE
002,0.05,left,left,TRUE,left,0.32112080000024434,TRUE
002,0.025,left,left,TRUE,left,0.3435571999998501,TRUE
002,0.0625,right,right,TRUE,right,0.34462710000025254,TRUE
002,0.0375,left,right,FALSE,right,0.361558299999615,TRUE
002,0.075,left,left,TRUE,left,0.36268710000013016,TRUE
002,0.0375,right,left,FALSE,left,0.4484076999997342,TRUE
002,0.025,right,right,TRUE,right,0.285325499999999,TRUE
002,0.0125,right,right,TRUE,right,0.3168040000000474,TRUE
002,0.0125,right,left,FALSE,left,0.3743992999998227,TRUE
002,0.075,left,left,TRUE,left,0.26357259999986127,TRUE
002,0.025,left,right,FALSE,right,0.3513542000000598,TRUE
002,0.05,right,left,FALSE,left,0.3827295999999478,TRUE
002,0.0125,left,left,TRUE,left,0.41425210000033985,TRUE
002,0.0625,right,left,FALSE,left,0.5461808999998539,TRUE
002,0.0375,left,right,FALSE,right,0.40192400000023554,TRUE
002,0.075,right,right,TRUE,right,0.3313548000000992,TRUE
002,0.025,left,right,FALSE,right,0.3971491000002061,TRUE
002,0.075,right,right,TRUE,right,0.29421069999989413,TRUE
002,0.05,left,left,TRUE,left,0.4182992999999442,TRUE
002,0.0625,right,left,FALSE,left,0.40005089999976917,TRUE
002,0.075,left,right,FALSE,right,0.384730700000091,TRUE
002,0.0125,left,left,TRUE,left,0.43035920000011174,TRUE
002,0.0125,right,left,FALSE,left,0.3284489000002395,TRUE
002,0.05,left,left,TRUE,left,0.39684230000011667,TRUE
002,0.0125,left,right,FALSE,right,0.37269759999981034,TRUE
002,0.0625,right,right,TRUE,right,0.3305294000001595,TRUE
002,0.025,left,right,FALSE,right,0.30772320000005493,TRUE
002,0.0375,left,left,TRUE,left,0.4818218000000343,TRUE
002,0.0625,right,left,FALSE,left,0.506974199999604,TRUE
002,0.025,right,left,FALSE,left,0.3598860000001878,TRUE
002,0.0625,left,left,TRUE,left,0.3305909000000611,TRUE
002,0.075,left,left,TRUE,left,0.2466748000001644,TRUE
002,0.025,right,left,FALSE,left,0.3438536000003296,TRUE
002,0.075,right,left,FALSE,left,0.41378549999990355,TRUE
002,0.0375,right,left,FALSE,left,0.3841770000003635,TRUE
002,0.0625,left,left,TRUE,left,0.44995590000007724,TRUE
002,0.0625,left,left,TRUE,left,0.3418480999998792,TRUE
002,0.0375,left,left,TRUE,left,0.4946383000001333,TRUE
002,0.0625,right,right,TRUE,right,0.2562611999996989,TRUE
002,0.0125,left,right,FALSE,right,0.2785450999999739,TRUE
002,0.0375,left,left,TRUE,left,0.3685184000000845,TRUE
002,0.0125,right,right,TRUE,right,0.2789645000002565,TRUE
002,0.05,right,right,TRUE,right,0.2818885000001501,TRUE
002,0.075,right,left,FALSE,left,0.43648339999981545,TRUE
002,0.025,left,left,TRUE,left,0.28291559999979654,TRUE
002,0.05,right,right,TRUE,right,0.2321948000003431,TRUE
002,0.0375,right,right,TRUE,right,0.31764709999970364,TRUE
002,0.075,right,left,FALSE,left,0.33740639999996347,TRUE
002,0.0125,left,left,TRUE,left,0.2982080000001588,TRUE
002,0.0625,left,left,TRUE,left,0.31444699999974546,TRUE
002,0.05,left,right,FALSE,right,0.3241809999999532,TRUE
002,0.05,left,right,FALSE,right,0.31276290000005247,TRUE
002,0.0125,left,right,FALSE,right,0.3227083999995557,TRUE
002,0.05,left,right,FALSE,right,0.31755810000004203,TRUE
002,0.05,left,left,TRUE,left,0.3329893999998603,TRUE
002,0.025,left,left,TRUE,left,0.3547582000001057,TRUE
002,0.05,right,right,TRUE,right,0.24110780000000887,TRUE
002,0.0625,left,right,FALSE,right,0.3300127999996221,TRUE
002,0.0125,right,left,FALSE,left,0.3598243999999795,TRUE
002,0.025,right,right,TRUE,right,0.36418430000003355,TRUE
002,0.075,left,right,FALSE,right,0.49740010000004986,TRUE
002,0.0125,right,left,FALSE,left,0.3357332000000497,TRUE
002,0.0625,right,left,FALSE,left,0.4247936000001573,TRUE
002,0.05,right,left,FALSE,left,0.5115832999999839,TRUE
002,0.0625,left,right,FALSE,right,0.4173988000002282,TRUE
002,0.025,left,left,TRUE,left,0.36553150000008827,TRUE
002,0.075,left,left,TRUE,left,0.31980849999990824,TRUE
002,0.0125,left,left,TRUE,left,0.4662180000000262,TRUE
002,0.025,left,right,FALSE,right,0.4186277999997401,TRUE
002,0.0375,right,left,FALSE,left,0.39022160000013173,TRUE
002,0.0375,left,left,TRUE,left,0.32567180000023654,TRUE
002,0.0375,right,left,FALSE,left,0.32625689999986207,TRUE
002,0.075,right,right,TRUE,right,0.36035020000008444,TRUE
002,0.0375,left,right,FALSE,right,0.41629120000015973,TRUE
002,0.05,right,right,TRUE,right,0.30798860000004424,TRUE
002,0.025,left,right,FALSE,right,0.46927000000005137,TRUE
002,0.025,left,left,TRUE,left,0.334585000000061,TRUE
002,0.0625,left,left,TRUE,left,0.2802086000001509,TRUE
002,0.05,right,left,FALSE,left,0.3829926999997042,TRUE
002,0.0375,left,left,TRUE,left,0.27712350000001607,TRUE
002,0.075,left,right,FALSE,right,0.4925828000000365,TRUE
002,0.05,right,left,FALSE,left,0.4335206000000653,TRUE
002,0.025,right,left,FALSE,left,0.30851799999982177,TRUE
002,0.0625,right,right,TRUE,right,0.2951481000000058,TRUE
002,0.075,left,left,TRUE,left,0.30102750000014566,TRUE
002,0.025,right,right,TRUE,right,0.3246641999999156,TRUE
002,0.05,right,left,FALSE,left,0.3507654000000002,TRUE
002,0.025,left,right,FALSE,right,0.4375275000002148,TRUE
002,0.0125,right,right,TRUE,right,0.38171550000015486,TRUE
002,0.025,left,left,TRUE,left,0.33900230000017473,TRUE
002,0.0375,left,right,FALSE,right,0.3617228000002797,TRUE
002,0.0625,right,right,TRUE,right,0.4347639999996318,TRUE
002,0.075,left,right,FALSE,right,0.4508843000003253,TRUE
002,0.05,left,right,FALSE,right,0.44378429999960645,TRUE
002,0.075,right,right,TRUE,right,0.3305328000001282,TRUE
002,0.0125,left,right,FALSE,right,0.5131381999999576,TRUE
002,0.0125,right,left,FALSE,left,0.3592091000000437,TRUE
002,0.0625,left,left,TRUE,left,0.48031570000011925,TRUE
002,0.0375,left,right,FALSE,right,0.43386110000028566,TRUE
002,0.075,left,left,TRUE,left,0.3623120000002018,TRUE
002,0.025,right,left,FALSE,left,0.39147970000021814,TRUE
002,0.0625,left,right,FALSE,right,0.3697700000002442,TRUE
002,0.025,left,left,TRUE,left,0.40357449999964956,TRUE
002,0.0125,left,right,FALSE,right,0.387383900000259,TRUE
002,0.025,left,right,FALSE,right,0.36699640000006184,TRUE
002,0.025,right,right,TRUE,right,0.3764968999998928,TRUE
002,0.05,right,right,TRUE,right,0.32609899999988556,TRUE
002,0.0125,right,right,TRUE,right,0.31504480000012336,TRUE
002,0.075,right,right,TRUE,right,0.33316130000002886,TRUE
002,0.0375,right,right,TRUE,right,0.31412660000023607,TRUE
002,0.075,right,right,TRUE,right,0.3151950000001307,TRUE
002,0.0625,left,left,TRUE,left,0.34632280000005267,TRUE
002,0.0625,left,right,FALSE,right,0.42988340000010794,TRUE
002,0.025,right,right,TRUE,right,0.296164399999725,TRUE
002,0.0375,right,left,FALSE,left,0.3514290000002802,TRUE
002,0.0375,right,left,FALSE,left,0.33208079999985785,TRUE
002,0.075,right,left,FALSE,left,0.39011359999994966,TRUE
002,0.05,right,right,TRUE,right,0.26475110000001223,TRUE
002,0.0125,right,right,TRUE,right,0.34292059999961566,TRUE
002,0.0125,right,left,FALSE,left,0.35719620000008945,TRUE
002,0.025,right,left,FALSE,left,0.3627458000000843,TRUE
002,0.075,left,left,TRUE,left,0.2520540999998957,TRUE
002,0.075,left,left,TRUE,left,0.37334869999995135,TRUE
002,0.05,left,right,FALSE,right,0.44121129999984987,TRUE
002,0.0625,right,left,FALSE,left,0.35977900000034424,TRUE
002,0.0375,left,left,TRUE,left,0.42784919999985505,TRUE
002,0.05,right,left,FALSE,left,0.4330968999997822,TRUE
002,0.025,left,right,FALSE,right,0.5157146000001376,TRUE
002,0.0125,left,right,FALSE,right,0.491597499999898,TRUE
002,0.0125,left,left,TRUE,left,0.5561185000001387,TRUE
002,0.05,left,left,TRUE,left,0.3990997000000789,TRUE
002,0.05,right,right,TRUE,right,0.3767692999999781,TRUE
002,0.0375,right,right,TRUE,right,0.3771926999997959,TRUE
002,0.0625,right,left,FALSE,left,0.4134369999997034,TRUE
002,0.0125,right,left,FALSE,left,0.37908809999998994,TRUE
002,0.0125,right,right,TRUE,right,0.38656600000012986,TRUE
002,0.0125,left,right,FALSE,right,0.4456387000000177,TRUE
002,0.0375,right,left,FALSE,left,0.46056270000008226,TRUE
002,0.0375,left,left,TRUE,left,0.3558821999999964,TRUE
002,0.05,left,left,TRUE,left,0.40313309999964986,TRUE
002,0.0625,left,left,TRUE,left,0.3630204999999478,TRUE
002,0.0125,left,left,TRUE,left,0.4236331000001883,TRUE
002,0.0375,right,right,TRUE,right,0.35247519999984434,TRUE
002,0.0375,right,right,TRUE,right,0.3689900999997917,TRUE
002,0.0375,left,right,FALSE,right,0.3376490000000558,TRUE
002,0.05,left,right,FALSE,right,0.3453391999996711,TRUE
002,0.075,right,left,FALSE,left,0.3570175999998355,TRUE
002,0.0375,right,left,FALSE,left,0.4285866000000169,TRUE
002,0.025,right,left,FALSE,left,0.4253390999997464,TRUE
002,0.0625,left,right,FALSE,right,0.44186450000006516,TRUE
002,0.075,left,right,FALSE,right,0.4844071000002259,TRUE
002,0.0625,right,right,TRUE,right,0.34385999999994965,TRUE
002,0.075,left,right,FALSE,right,0.46181060000026264,TRUE
002,0.0375,left,left,TRUE,left,0.5912143999998989,TRUE
002,0.0125,right,left,FALSE,left,0.40710089999993215,TRUE
002,0.05,left,left,TRUE,left,0.4418431999997665,TRUE
002,0.025,left,left,TRUE,left,0.34690900000032343,TRUE
002,0.0125,left,left,TRUE,left,0.3680469000000812,TRUE
002,0.075,right,left,FALSE,left,0.4561241000001246,TRUE
002,0.05,left,left,TRUE,left,0.4234044999998332,TRUE
002,0.0625,left,right,FALSE,right,0.4428128000004108,TRUE
002,0.0125,left,left,TRUE,left,0.4662767999998323,TRUE
002,0.0625,right,left,FALSE,left,0.4475867000001017,TRUE
002,0.025,right,right,TRUE,right,0.42800169999964055,TRUE
002,0.0625,left,right,FALSE,right,0.5030206000001272,TRUE
002,0.025,left,right,FALSE,right,0.6512198000000353,TRUE
002,0.0375,left,right,FALSE,right,0.5311069999997926,TRUE
002,0.0125,left,right,FALSE,right,0.6008706000002348,TRUE
002,0.05,left,right,FALSE,right,0.3967414999997345,TRUE
002,0.0375,right,right,TRUE,right,0.573986700000205,TRUE
002,0.075,right,left,FALSE,left,0.5427964999998949,TRUE
002,0.0375,right,left,FALSE,left,0.3996167999998761,TRUE
002,0.075,right,left,FALSE,left,0.4462389999998777,TRUE
002,0.025,left,left,TRUE,left,0.3418203999999605,TRUE
002,0.05,left,left,TRUE,left,0.3663885000000846,TRUE
002,0.0625,left,left,TRUE,left,0.3543534999998883,TRUE
002,0.0625,left,right,FALSE,right,0.6583537999999862,TRUE
002,0.075,left,right,FALSE,right,0.5870907000003172,TRUE
002,0.025,right,left,FALSE,left,0.3240529999998216,TRUE
002,0.0375,left,left,TRUE,left,0.37093170000025566,TRUE
002,0.0625,right,right,TRUE,right,0.4497196000002077,TRUE
002,0.025,right,right,TRUE,right,0.6450216999996883,TRUE
002,0.0375,left,left,TRUE,left,0.38004210000008243,TRUE
002,0.025,right,left,FALSE,left,0.4542387999999846,TRUE
002,0.0625,left,left,TRUE,left,0.3687419000002592,TRUE
002,0.025,left,right,FALSE,right,0.6887040999999954,TRUE
002,0.0125,left,right,FALSE,right,0.035761099999945145,TRUE
002,0.0125,left,left,TRUE,left,0.45968549999997776,TRUE
002,0.025,right,left,FALSE,left,0.4764634999996815,TRUE
002,0.075,left,left,TRUE,left,0.4365978000000723,TRUE
002,0.075,left,left,TRUE,left,0.4317092000001139,TRUE
002,0.0625,left,right,FALSE,right,0.7356967999999142,TRUE
002,0.05,right,left,FALSE,left,0.4669581000002836,TRUE
002,0.0125,left,left,TRUE,left,0.45159300000022995,TRUE
002,0.0125,left,right,FALSE,right,0.40214449999984936,TRUE
002,0.0625,right,left,FALSE,left,0.44921979999980977,TRUE
002,0.05,left,left,TRUE,left,0.4163936999998441,TRUE
002,0.025,right,right,TRUE,right,0.43720029999985854,TRUE
002,0.05,right,left,FALSE,left,0.4657084999998915,TRUE
002,0.025,left,left,TRUE,left,0.38373890000002575,TRUE
002,0.05,right,left,FALSE,left,0.4454018999999789,TRUE
002,0.0375,left,right,FALSE,right,0.7173704000001635,TRUE
002,0.0375,left,right,FALSE,right,0.7305200000000696,TRUE
002,0.05,right,left,FALSE,left,0.4729546999997183,TRUE
002,0.0625,right,right,TRUE,right,0.020628600000236474,TRUE
002,0.0375,right,right,TRUE,right,0.6698166999999557,TRUE
002,0.05,left,right,FALSE,right,0.6939173000000665,TRUE
002,0.0625,left,left,TRUE,left,0.33277029999999286,TRUE
002,0.075,right,right,TRUE,right,0.6207414999998946,TRUE
002,0.0625,right,right,TRUE,right,0.398322300000018,TRUE
002,0.0375,left,left,TRUE,left,0.4297410000003765,TRUE
002,0.0375,right,left,FALSE,left,0.389178300000367,TRUE
002,0.0125,right,left,FALSE,left,0.39376099999981307,TRUE
002,0.075,right,right,TRUE,right,0.681724800000211,TRUE
002,0.0125,right,right,TRUE,right,0.7121935999998641,TRUE
002,0.0125,right,left,FALSE,left,0.4668624999999338,TRUE
002,0.0375,left,left,TRUE,left,0.4657262000000628,TRUE
002,0.0375,right,left,FALSE,left,0.450613500000145,TRUE
002,0.025,left,right,FALSE,right,0.39468480000005,TRUE
002,0.075,left,left,TRUE,left,0.35327300000017203,TRUE
002,0.0125,right,right,TRUE,right,0.44296780000013314,TRUE
002,0.075,right,left,FALSE,left,0.4519500999999764,TRUE
002,0.0125,left,left,TRUE,left,0.40592889999970794,TRUE
002,0.0375,right,right,TRUE,right,0.12772720000020854,TRUE
002,0.0375,right,right,TRUE,right,0.6449307999996563,TRUE
002,0.05,right,right,TRUE,right,0.678036499999962,TRUE
002,0.025,left,left,TRUE,left,0.3946638000002167,TRUE
002,0.075,right,right,TRUE,right,0.6986477000000377,TRUE
002,0.075,left,left,TRUE,left,0.41107270000020435,TRUE
002,0.0625,right,left,FALSE,left,0.4680529000002025,TRUE
002,0.05,left,left,TRUE,left,0.39631039999994755,TRUE
002,0.05,left,right,FALSE,right,0.6980650000000423,TRUE
002,0.05,left,left,TRUE,left,0.35336000000006607,TRUE
002,0.025,left,left,TRUE,left,0.42342379999990953,TRUE
002,0.0375,right,left,FALSE,left,0.3962170999998307,TRUE
002,0.0125,right,right,TRUE,right,0.018018600000232254,TRUE
002,0.075,left,right,FALSE,right,0.3825877999997829,TRUE
002,0.0375,left,right,FALSE,right,0.36756480000030933,TRUE
002,0.0125,left,left,TRUE,left,0.37116699999978664,TRUE
002,0.05,right,right,TRUE,right,0.4285976999999548,TRUE
002,0.0125,right,left,FALSE,left,0.3845851999999468,TRUE
002,0.025,right,left,FALSE,left,0.38086920000023383,TRUE
002,0.0125,right,left,FALSE,left,0.3736465000001772,TRUE
002,0.0625,right,right,TRUE,right,0.364445600000181,TRUE
002,0.05,right,right,TRUE,right,0.35791169999993144,TRUE
002,0.0625,left,left,TRUE,left,0.31042489999981626,TRUE
002,0.0125,left,right,FALSE,right,0.37757339999961914,TRUE
002,0.025,right,right,TRUE,right,0.43441889999985506,TRUE
002,0.075,right,right,TRUE,right,0.32715539999981047,TRUE
002,0.025,left,right,FALSE,right,0.37618170000041573,TRUE
002,0.075,right,left,FALSE,left,0.4337494000001243,TRUE
002,0.0125,right,left,FALSE,left,0.3751137999997809,TRUE
002,0.0125,left,left,TRUE,left,0.3825374999996711,TRUE
002,0.05,left,right,FALSE,right,0.43098260000033406,TRUE
002,0.0625,left,left,TRUE,left,0.31544129999974757,TRUE
002,0.0375,right,left,FALSE,left,0.38191090000009353,TRUE
002,0.0375,right,right,TRUE,right,0.33465509999996357,TRUE
002,0.0375,right,left,FALSE,left,0.39821870000014314,TRUE
002,0.0125,left,left,TRUE,left,0.4550398999999743,TRUE
002,0.075,left,left,TRUE,left,0.37457439999980124,TRUE
002,0.0625,right,left,FALSE,left,0.42184169999973165,TRUE
002,0.05,left,right,FALSE,right,0.3943192000001545,TRUE
002,0.0625,right,right,TRUE,right,0.4428309999998419,TRUE
002,0.05,right,right,TRUE,right,0.37328989999969053,TRUE
002,0.0375,right,right,TRUE,right,0.37184179999985645,TRUE
002,0.05,right,right,TRUE,right,0.42946130000018456,TRUE
002,0.05,left,right,FALSE,right,0.3766492999998263,TRUE
002,0.0625,left,right,FALSE,right,0.34366399999998976,TRUE
002,0.025,left,left,TRUE,left,0.37820289999990564,TRUE
002,0.075,left,right,FALSE,right,0.33914550000008603,TRUE
002,0.0375,left,left,TRUE,left,0.3166135999999824,TRUE
002,0.0375,right,left,FALSE,left,0.36434159999998883,TRUE
002,0.0625,right,left,FALSE,left,0.378138300000046,TRUE
002,0.0125,left,right,FALSE,right,0.34810749999996915,TRUE
002,0.0125,left,right,FALSE,right,0.3310187000001861,TRUE
002,0.0625,right,left,FALSE,left,0.4143074000003253,TRUE
002,0.025,left,right,FALSE,right,0.3558379999999488,TRUE
002,0.0125,left,right,FALSE,right,0.3707462999996096,TRUE
002,0.075,right,left,FALSE,left,0.3764296999997896,TRUE
002,0.075,left,left,TRUE,left,0.33292779999965205,TRUE
002,0.0625,right,right,TRUE,right,0.31744679999974323,TRUE
002,0.0625,left,left,TRUE,left,0.2699102999999923,TRUE
002,0.075,right,left,FALSE,left,0.36422859999993307,TRUE
002,0.025,right,left,FALSE,left,0.39230399999996735,TRUE
002,0.0125,right,right,TRUE,right,0.34740599999986443,TRUE
002,0.0125,left,right,FALSE,right,0.36150339999994685,TRUE
002,0.0625,left,left,TRUE,left,0.38408449999997174,TRUE
002,0.05,right,left,FALSE,left,0.3880438999999569,TRUE
002,0.0125,left,left,TRUE,left,0.36266959999966275,TRUE
002,0.0625,left,right,FALSE,right,0.2971165999997538,TRUE
002,0.0375,left,right,FALSE,right,0.36414779999995517,TRUE
002,0.0375,right,right,TRUE,right,0.395967599999949,TRUE
002,0.0375,left,right,FALSE,right,0.4443931999999222,TRUE
002,0.075,left,right,FALSE,right,0.5265199999998913,TRUE
002,0.05,left,left,TRUE,left,0.40057530000012775,TRUE
002,0.0375,left,right,FALSE,right,0.4290152000003218,TRUE
002,0.025,right,right,TRUE,right,0.4268167000000176,TRUE
002,0.0625,right,right,TRUE,right,0.3626633999997466,TRUE
002,0.0125,right,right,TRUE,right,0.3783256000001529,TRUE
002,0.05,left,right,FALSE,right,0.37646399999994173,TRUE
002,0.025,right,right,TRUE,right,0.37805400000024747,TRUE
002,0.0625,right,right,TRUE,right,0.3451785000002019,TRUE
002,0.05,left,left,TRUE,left,0.36365029999979015,TRUE
002,0.0375,left,left,TRUE,left,0.3972665999999663,TRUE
002,0.025,left,left,TRUE,left,0.3888320000000931,TRUE
002,0.025,right,left,FALSE,left,0.3389630000001489,TRUE
002,0.0625,left,right,FALSE,right,0.45316840000032244,TRUE
002,0.0125,right,left,FALSE,left,0.32806710000022576,TRUE
002,0.075,left,right,FALSE,right,0.3311828000000787,TRUE
002,0.0125,right,right,TRUE,right,0.3148553000000902,TRUE
002,0.05,right,right,TRUE,right,0.3162867000000915,TRUE
002,0.0375,right,right,TRUE,right,0.38635270000031596,TRUE
002,0.075,right,right,TRUE,right,0.38819720000037705,TRUE
002,0.0375,left,left,TRUE,left,0.37339360000032684,TRUE
002,0.05,right,right,TRUE,right,0.32500960000015766,TRUE
002,0.075,right,right,TRUE,right,0.3618784999998752,TRUE
002,0.05,right,left,FALSE,left,0.4305373000001964,TRUE
002,0.025,right,right,TRUE,right,0.3864644000000226,TRUE
002,0.0125,right,left,FALSE,left,0.40496459999985746,TRUE
002,0.075,left,left,TRUE,left,0.4402239000000918,TRUE
002,0.025,left,left,TRUE,left,0.40186279999988983,TRUE
002,0.025,right,right,TRUE,right,0.3543376999996326,TRUE
002,0.0625,right,left,FALSE,left,0.4662284000000909,TRUE
002,0.025,left,right,FALSE,right,0.3026703999998972,TRUE
002,0.025,left,right,FALSE,right,0.4184738999997535,TRUE
002,0.075,right,right,TRUE,right,0.24556940000002214,TRUE
002,0.025,right,left,FALSE,left,0.38998579999997673,TRUE
002,0.075,right,left,FALSE,left,0.3773287999997592,TRUE
002,0.0625,left,right,FALSE,right,0.4314519999998083,TRUE
002,0.0125,right,right,TRUE,right,0.3242008000001988,TRUE
002,0.075,left,left,TRUE,left,0.32932590000018536,TRUE
002,0.05,left,left,TRUE,left,0.36007159999962823,TRUE
002,0.075,right,right,TRUE,right,0.3278522000000521,TRUE
002,0.025,right,left,FALSE,left,0.4137410000003001,TRUE
